smiles,log_vp(pa),split
O=CC1CO1,3.780993507,train
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,-9.644655774,train
CCOC(=O)c1ccccc1O,1.040243556,train
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)cc(C)n1,-2.39798344,train
C=CC(C)CCC=C(C)C,2.534828428,train
Fc1cc2c(cc1F)Oc1cc(Br)c(Br)cc1O2,-5.619815185,train
Clc1cc2oc3c(Cl)c(Cl)ccc3c2c(Cl)c1Cl,-6.52289818,train
CCCCCCCCCCCCCCCCO,-3.027326413,train
NCCO,1.729054838,train
Cc1cccc(Cl)c1Cl,1.746,train
CC1CC(C)CN(N=O)C1,0.60201656,train
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,-5.308078329,train
CC1CCC(C(C)C)C(O)C1,1.039242904,train
Nc1ccc(S(N)(=O)=O)cc1,-3.011781835,train
CCCOC/C(=N\c1ccc(Cl)cc1C(F)(F)F)n1ccnc1,-3.72899818,train
CC(=O)C=O,3.550703283,train
CCCCCCC(C)Cl,2.261411188,train
CC[C@@H](C)[C@H](C)O,2.636,train
COCCl,3.602011646,train
CCCCCCCCCCC1CCCCC1,-0.902965779,train
Nc1nc(N)nc(N)n1,-7.320004213,train
CNC(=O)ON=C(C)C(C)S(C)(=O)=O,-3.574074699,train
CC1(C(=O)O)CCC(C(=O)O)C1(C)C,-2.696127748,train
CC(C)CCC[C@H](C)CCC[C@@H](C)CCCC(C)C,-1.249,train
Cc1cc(Cl)ccc1N.Cl,0.726955296,train
CC1(C)CN=C(NN=C(C=Cc2ccc(C(F)(F)F)cc2)C=Cc2ccc(C(F)(F)F)cc2)NC1,-5.570829645,train
CNC(=O)c1ccccc1,-1.159101351,train
COc1c(Cl)ccc(Cl)c1C(=O)O,1.219733116,train
COc1cc(OC)nc(NC(=O)NS(=O)(=O)Nc2ccccc2C(=O)C2CC2)n1,-4.657620751,train
Nc1ccc(Cl)c(S(=O)(=O)O)c1,-5.273044704,train
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-2.164908139,train
O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,-3.356594468,train
Clc1ccc2c(c1)Oc1cc(Cl)ccc1O2,-3.85394909,train
Clc1cc2c(Cl)c(Cl)c(Cl)c(Cl)c2cc1Cl,-3.859678277,train
CC(=O)Oc1cccc2ccccc12,-0.993720038,train
CNC(C)C(=O)c1ccc2c(c1)OCO2,-1.544690922,train
Clc1cc(-c2c(Cl)ccc(Cl)c2Cl)c(Cl)c(Cl)c1Cl,-3.924,train
c1ccc(COCc2ccccc2)cc1,-0.920974793,train
FC(F)(Cl)C(Cl)(Cl)Cl,3.85697062,train
CCOC(=O)CCN(Cc1ccccc1)SN(C)C(=O)O/N=C(/C)SC,-5.33099818,train
CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],-4.545444317,train
CC(=O)Oc1ccc([N+](=O)[O-])cc1,-0.605591751,train
Clc1cc(Cl)nc(-c2ccccc2)n1,-1.920880183,train
CC1(C)CCC(C)(C)O1,3.283257797,train
O=C1c2ccccc2C(=O)c2c(Cl)cccc21,-3.935585442,train
CC(=O)NCCCS(=O)(=O)O,-5.61983219,train
CC(C(=O)O)C(=O)O,-2.959,train
C1=CCOC1,4.323604591,train
O=C(OCCO)c1ccc(C(=O)OCCO)cc1,-4.83371201,train
NC(=O)c1ccccc1F,-0.837678197,train
C[C@@H](Cl)C(Cl)Cl,2.61,train
Cc1cccc2c1Cc1ccccc1-2,-1.288874768,train
Nc1ncnc2nc[nH]c12,-8.225769836,train
Clc1cc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc(Cl)c1Cl,-4.604,train
Cc1ccc(N=C=O)cc1N=C=O,0.815441756,train
CC(C)N.O=C(O)CNCP(=O)(O)O,-0.154900973,train
Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-3.72865828,train
Clc1ccccc1-c1c(Cl)ccc(Cl)c1Cl,-1.646,train
C=C(C)C(C)(C)CC,3.605023925,train
CCCCCC=O,3.175459143,train
O=[N+]([O-])c1ccc2nc[nH]c2c1,-4.644655774,train
CCCOC(C)=O,3.672495332,train
CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1.Cl,-3.764514985,train
Cc1cc(C)[nH]n1,1.271023341,train
CCOC(=O)N(CC)N=O,0.60201656,train
CC(C)(C)c1ccccc1,2.465709448,train
CCCCCCCCO,1.021821298,train
Clc1cc(Cl)c(Cl)c(-c2ccccc2Cl)c1,-1.738,train
CCCBr,4.240704928,train
CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,-9.810646706,train
FC(F)(F)C(F)(F)S(F)(F)C(F)(F)C(F)(F)F,4.273,train
p12p3p1p23,0.60201656,train
Brc1ccc2c(c1)Oc1cc(Br)ccc1O2,-3.767896453,train
FN(F)F,5.005716612,train
CNC(=O)Oc1cccc(N=CN(C)C)c1.Cl,-2.420827812,train
Oc1cccc2cccnc12,-0.71897454,train
CCCCCCCCN,2.054947744,train
C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)OC)C2(C)C)CC1=O,-4.275221623,train
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-3.372986065,train
O=C(O)CCCOc1ccc(Cl)cc1Cl,-3.011781835,train
COC(=O)c1ccccc1S(=O)(=O)NC(=O)N(C)c1nc(C)nc(OC)n1,-7.284026119,train
C1COCCOCCOCCOCCOCCO1,-2.050978861,train
NS(=O)(=O)Cc1noc2ccccc12,-3.356590755,train
O=C(Cc1ccccc1)c1ccccc1,-1.610392526,train
Clc1ccccc1C(Cl)(Cl)Cl,0.82730182,train
Cc1ccc(C#N)cc1,1.618679409,train
Clc1cccc(-c2cc(Cl)ccc2Cl)c1,-1.44,train
CC(C)(C)[SiH2]C(C)(C)C,3.336,train
c1ccc2sc(SN3CCOCC3)nc2c1,-3.351378204,train
CN1CSC(=S)N(C)C1,-3.417948281,train
CC[C@H]1CC[C@H](C)NC1,2.58260182,train
O=[N+]([O-])c1cc2cccc3ccc4cccc1c4c32,-5.133165617,train
NCC(O)c1ccc(O)c(O)c1,-5.000043432,train
Cc1ccc(C(=O)COc2c(C(=O)c3ccc(Cl)c(C)c3Cl)c(C)nn2C)cc1,-4.88831557,train
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,-5.301580193,train
CCc1c(C(=O)O)c(=O)cnn1-c1ccc(Cl)cc1,-4.875104695,train
Cc1cc(Cl)ccc1N=CN(C)C,-0.990602234,train
Brc1ccc(Oc2ccccc2Br)cc1Br,-2.827,train
CC1(C)OOC(C)(C)OOC(C)(C)OO1,0.924,train
CN(C)CCc1c[nH]c2ccccc12,-1.376794141,train
CN(C)C1CCCCC1N(C)C(=O)c1ccc(Cl)c(Cl)c1,-4.458464188,train
C[Si](C)(C)Cl,4.494379985,train
CCCCBr,3.745932255,train
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,-0.20242876,train
Clc1cc(-c2ccccc2)cc(Cl)c1Cl,-1.983,train
COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-1.735225609,train
CCCSCC,3.39980182,train
Clc1ccc(-c2ccccc2)cc1Cl,-1.274,train
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,-4.99896063,train
O=Cc1cccc(O)c1,0.192447652,train
C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,-3.795910814,train
C1=CC2CCC1C2,3.718086194,train
Clc1cc2c(oc3c(Cl)c(Cl)c(Cl)cc32)c(Cl)c1Cl,-5.302,train
Cc1cccc([N+](=O)[O-])c1[N+](=O)[O-],1.823934791,train
CCCCCCCCCCCCCCC,-0.317196467,train
Brc1ccc2c(c1)Oc1ccccc1O2,-2.39799818,train
CC(C)=CCCC(C)C=O,2.005708897,train
CCl,5.579803287,train
Cc1ccc(C)nc1,2.650842746,train
Fc1ccc(Br)cc1,2.677106823,train
O=c1c2ccccc2sc2ccccc12,-2.744770927,train
FF,8.346876062,train
CCCCCCCCCCCC(C)=O,0.133848562,train
CC(F)(F)F,4.60227359,train
CC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,-3.654996607,train
CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,-1.255708973,train
Brc1ccc(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c1,-6.33,train
CC1=CC2OC3C(O)CC(C)(C34CO4)C2(CO)C(O)C1=O,-8.042595782,train
Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,-5.236,train
Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)cc1,-2.65,train
FC(F)=C(Cl)Cl,4.693097029,train
CC(=O)COC(C)=O,2.124895305,train
CC(C)C(C)(C)C(C)C,3.07165261,train
C=C=C(C)C,4.754876321,train
CCCCCCCCCCCCCCC(=O)O,-4.236606809,train
CC(=O)Nc1ccc(O)cc1,-2.331657515,train
COC(=O)c1ccccc1O,0.638187948,train
CCCOC(=O)C(C)O,2.077,train
O=NN1CC=CCC1,1.124895305,train
Cc1c(C)c(C)c(O)c(C)c1C,-0.544690922,train
CC(C)(OO)c1ccccc1,-0.419267775,train
Brc1ccc(Oc2ccc(Br)c(Br)c2Br)c(Br)c1,-5.528856793,train
C[C@](F)(Cl)C(F)(F)F,5.185,train
O=S(=O)(F)OS(F)(F)(F)(F)F,4.769,train
CC1=CC(=CN=C1)C(=O)O,-4.330683119,train
CCCCC(C)Cl,3.25960182,train
CCCCCCCCCCCCI,-0.142367625,train
CCCCCCBr,2.715855411,train
Nc1ccccc1N,-0.661567708,train
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,-5.994291103,train
ON=C1CCCCC1,0.58705919,train
Cn1c(=O)on(-c2ccc(Cl)c(Cl)c2)c1=O,-4.034142942,train
CCOCOCC,3.657625752,train
CC(C)(C)OO,2.860735693,train
O=C(O)C=CC(=O)O,3.124895305,train
CC(C)CO[N+](=O)[O-],3.044037609,train
C(CO)O,1.326335861,train
CCS(=O)CC,1.305,train
CC(C)=C(C)C,4.224462688,train
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,-4.265510286,train
O=C(Nc1ccc(Cl)c(Cl)c1)C1CC1,-3.307490252,train
F[C@H](C(F)(F)F)C(F)(F)COC(F)(F)F,4.324,train
O=NN(Cc1ccccc1)c1ccccc1,-2.761161343,train
CN(C(=O)COc1nc2ccccc2s1)c1ccccc1,-6.193880819,train
CC(=O)NCC1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,-8.036255604,train
CC(=O)Oc1ccc(C(C)=O)cc1,-0.125,train
Clc1cc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,-4.46,train
N#CCCO,1.028718578,train
O=C(O)c1c2ccccc2cc2ccccc12,-4.532682014,train
Clc1c(Cl)c(Cl)c(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-5.801,train
O=C(c1ccc(O)cc1O)c1ccc(O)cc1O,-8.670984712,train
CC1C=CC=CCCC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,-3.935585442,train
CC/C=C/CCC,3.826,train
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,-8.837678197,train
Clc1ccc(Oc2ccccc2)c(Cl)c1,-0.910871683,train
CCCCOC(=O)c1ccc(N)cc1,-1.399433507,train
O=S(=O)(O)O,-1.151115718,train
CCOC(=O)C(C)CC,3.546,train
CCCCCCCCCCCCCCO,-1.83128055,train
CCCCCN,3.728867155,train
O,3.294667868,train
CCOC(=O)Cn1c(=O)sc2cccc(Cl)c21,-3.43107904,train
Fc1ccccc1,4.011881758,train
CCCCCCCN,2.527115896,train
CC=C(C)CCC,3.82800182,train
CCCCCCCCCO,0.810768211,train
ClC(Cl)C(Cl)(Cl)Cl,2.603524115,train
Cc1cc(O)cc(O)c1,-0.427946664,train
Cc1ccccc1CO[C@H]1C[C@]2(C(C)C)CC[C@@]1(C)O2,-1.99599818,train
CSCCC(O)C(=O)O,3.329015288,train
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,-7.687583974,train
CC[N+](CC)(CC)CC.[I-],-4.477164686,train
Clc1cccc(-c2ccc(Cl)cc2Cl)c1,-1.428,train
O=C(Oc1ccccc1)Oc1ccccc1,-1.784099186,train
OCCN1CC1,1.815091385,train
CC(Cl)OC(=O)Cl,3.38016781,train
Cc1cc(C)c(N)cc1C,0.086952848,train
CCOP(=O)(SC(C)CC)N1CCSC1=O,-3.251869663,train
COc1ccccc1NC(C)=O,-2.05621928,train
O=[O+][O-],5.005716612,train
COC(=O)Nc1nc2ccccc2[nH]1,-7.062347204,train
CC(=O)C(C)(C)C,3.626403384,train
C=CP(C=C)C=C,3.611,train
C=CCN,4.513029295,train
CN1C(=O)CCC1c1cccnc1,-1.294179719,train
C[Si](C)(C)N[Si](C)(C)C,3.264648563,train
Cc1ccc(N)cc1C,0.583650022,train
C1CC2CC12,4.68120182,train
F[C@@H](Cl)C(F)(F)Cl,4.936,train
Nc1cccc(Cl)c1Cl,0.425925301,train
FS(F)(F)F,6.307309957,train
COc1ccccc1C(=O)O,-2.673852875,train
SC1CCCC1,3.181800988,train
O=C(O)c1cc(Cl)cc(Cl)c1Cl,-1.382321243,train
COc1cc(C=O)cc(OC)c1OC,-0.822026252,train
CCNCC,4.478056606,train
Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)cc1,-2.32,train
C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2O,-0.202040356,train
C/C=C/C,5.37,train
CC1=CCC2CC1C2(C)C,2.792444912,train
COc1cc(OC)cc(C(=O)O)c1,-4.735211894,train
CCOC(=O)CCN(Cc1ccccc1)SN(C)C(=O)ON=C(C)SC,-5.331036651,train
Clc1cc2c(Cl)ccc(Cl)c2c(Cl)c1Cl,-3.411067625,train
c1ccc2c3c(ccc2c1)-c1cccc2cccc-3c12,-5.420259835,train
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,-1.356590755,train
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,-7.532682014,train
COCCOCCOCCOC,0.728137471,train
CCCCO[N+](=O)[O-],3.043982872,train
CC(Br)CBr,3.018431139,train
C/C=C(\C)CC,4.27,train
CC(N(C)C)C(C)(C)c1ccccc1,0.814,train
CCC1=NCCO1,3.027985292,train
FC(F)COC(F)(F)C(F)(F)F,4.655,train
CN(C)C(C)(C)C(C)(C)c1ccccc1,0.258,train
c1csc(C2(N3CCCCC3)CCCCC2)c1,-2.437354132,train
Clc1ccccc1-c1ccccc1Cl,-0.46089909,train
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,-7.212346863,train
Cc1ccc(NC(=O)NC(C)(C)c2ccccc2)cc1,-6.344904997,train
O=NN1CCCN(N=O)CC1,-1.972014708,train
Clc1ccc(-c2cc(Cl)cc(Cl)c2Cl)c(Cl)c1,-2.6,train
CCCCNC1(P(=O)(OCCCC)OCCCC)CCCCC1,-1.000020806,train
C(COCCO[N+](=O)[O-])OCCO[N+](=O)[O-],0.049218023,train
Clc1ccccc1,3.175869688,train
CC(C)(C)C1=CC(=O)C=C(C(C)(C)C)C1=O,-1.261262873,train
CSC(C)C,4.027993556,train
CC(C)C(=O)O,2.389437395,train
CC1CCC1,5.29542942,train
Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12,-3.356590755,train
c1ccc(-c2ccccc2)cc1,0.179566848,train
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,-3.184905137,train
O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-3.966619676,train
C[C@H](CN)CCCN,1.636,train
Cc1cc(O)c(C)c(C)c1O,-1.565474528,train
CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,-1.763338262,train
IC(I)I,0.726955296,train
Nc1ccccc1Cl,1.430889871,train
O=CC(Cl)Cl,3.868403986,train
C=C(C)[C@@H]1CC=C(C)CC1,2.44,train
CCCCCSSCCCCC,-0.07229818,train
C=C[Si](Cl)(Cl)Cl,3.94365846,train
CCCCCCCCC(C)CC,1.411,train
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,-4.39799081,train
Br[C@@H]1CCCCC[C@H]1Br,1.334,train
CC(C)(C)c1ccc(C(=O)O)cc1,-1.071647579,train
CCCCOC(=O)c1ccc(O)cc1,-1.535653254,train
COP(=O)(OC)OC(C)=CC(=O)OC(C)c1ccccc1,-2.728976659,train
NCCCO,1.321987933,train
C=CCO[C@H](Cn1ccnc1)c1ccc(Cl)cc1Cl,-3.796,train
O=[N+]([O-])C(F)(F)C(F)(F)C(F)(F)F,4.989,train
O=C(O)/C=C/c1ccccc1,-2.36844818,train
CC/C=C\C[C@@H]1C(=O)CC[C@H]1CC(=O)OC,-0.909,train
CC(=O)OC1CC(C)OC(C)O1,1.271023341,train
Clc1cc(Cl)c2c(c1Cl)Oc1ccccc1O2,-4.000013871,train
[Br-].[Br-].c1cc[n+]2c(c1)-c1cccc[n+]1CC2,-3.895101323,train
Cn1cnc2c1c(=O)[nH]c(=O)n2C,-8.822026252,train
NC(=O)CCC(N)C(=O)O,-5.585070084,train
CN(C)c1ccc(N=Nc2ccccc2)cc1,-4.818965573,train
Nc1ccccc1S,0.425925301,train
CCC(C)c1ccccc1OC(=O)NC,-1.72129818,train
CC=CCCCC,3.809712762,train
c1ccc2cc3c4ccccc4c4ccccc4c3cc2c1,-7.404400958,train
Nc1ccc2cc3ccccc3cc2c1,-3.267649672,train
c1ccc(Cn2cccn2)cc1,0.166,train
C=CCCCC,4.33613248,train
C[C@@H](Cl)C(=O)O,1.553,train
CC(=O)OC(C)=O,2.755296607,train
CCS(=O)CCSP(=O)(OC)OC,-2.420272617,train
CCOCCOCC,3.29939501,train
CCO,3.871315522,train
Cc1ccc2ccc3ccc(C)cc3c2c1,-2.615033307,train
Clc1ccc(-c2cccc(Cl)c2Cl)c(Cl)c1,-1.883,train
CCCCCCC=O,2.671069439,train
NCCCNCCCN,0.667977648,train
CCC(C)C(N)C(=O)O,-5.92328166,train
CCC1(CC)CCCCC1,2.226,train
O=C(O)c1cccc(Br)c1,-1.917887339,train
CCOC(=O)C(=O)OCC,1.743315036,train
C=CC(=C)CCC=C(C)C,2.432775493,train
CC(N)c1ccccc1,1.869932655,train
C=CCOC(=O)OCC=C,1.129198562,train
CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl,-3.43107904,train
Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1,-4.221892181,train
Nc1ccc([N+](=O)[O-])cc1O,-2.328562032,train
CC[C@@H](C)Cl,4.336,train
CC(C)CCOC(=O)CC(C)C,2.073293566,train
Clc1ccc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-4.66,train
C=CC=CC=C,4.078800859,train
CC(C)(C)[N+]([O-])=Cc1ccccc1,-4.241636239,train
COC(=O)[C@@H](C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,-2.99999818,train
Cn1cnc2ncnc-2c1N,-9.67099818,train
CCCCCCCCCCCCOC(C)=O,-0.854429421,train
O=C(O)Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-4.08977486,train
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,-3.262320838,train
NC(=O)c1nc(-c2ccccc2)n(-c2ccc(Cl)c(COCC(F)(F)C(F)(F)F)c2)n1,-4.699005808,train
CC(C)C(C)CC(C)(C)C,2.90440182,train
Clc1c(Cl)c(Br)c(Br)c(Cl)c1Br,-2.343625778,train
ClC=CCCl,3.603461801,train
O=[n+]1[n-]c(-n2ccnc2)nc2ccc(Cl)cc21,-6.52289818,train
CCOC(=O)CCCCC(=O)OCC,0.871695442,train
C1=CCCCCC1,3.423180766,train
CC(C)(C)[N+](=O)[O-],3.217059457,train
Cc1ccc(C(C)C)cc1O,0.546,train
O=[N+]([O-])O,3.869579368,train
O=C(O)CCC(=O)O,-3.899769298,train
O=C1/C(=C2\Nc3c(Br)cc(Br)cc3C2=O)Nc2c(Br)cc(Br)cc21,-8.97199818,train
c1ccc2n[nH]nc2c1,-2.776893619,train
CCCCN(N=O)C(N)=O,-0.15329408,train
Nc1c([N+](=O)[O-])ccc(Oc2ccccc2)c1Cl,-4.795910814,train
NNc1ccccc1,0.522628151,train
Cc1c2ccccc2c(C)c2ccccc12,-3.436562346,train
C=CCSSCC=C,2.124895305,train
CCC1CO1,4.384137376,train
CN1CCNCC1,2.78450828,train
CC(C)SC(C)C,3.408100731,train
O.O=P1(N(CCCl)CCCl)NCCCO1,-2.226744684,train
C(CO)C#N,1.72916479,train
FC(Cl)(Cl)Cl,5.012963193,train
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,-3.822012216,train
Clc1cc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,-3.86,train
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-7.829781716,train
CNC(=O)C(C)SCCSP(=O)(OC)OC,-3.738384128,train
O=C(O)CCCCC1CCSS1,2.102161517,train
CC(C)CCCCCCOC(=O)C1CCCCC1C(=O)OCCCCCCC(C)C,-3.891929623,train
NC1=NC(=O)C(c2ccccc2)O1,-5.000043432,train
C=CC(=O)OCC(CC)CCCC,1.304144122,train
Cc1c(N)cccc1Cl,0.749692884,train
O=CC1CC2C3C1C1(Cl)C(Cl)(Cl)C3(Cl)C3(Cl)C2C13Cl,-4.574074699,train
CC(C)(CO)CO,1.190661693,train
Clc1cc(Cl)c(-c2ccccc2Cl)cc1Cl,-1.939,train
c1ccc2c(c1)ccc1c3ccccc3c3ccccc3c21,-5.567608657,train
O=Cc1ccncc1,1.873083332,train
C=C,6.730866969,train
N#CC(=NOCC1OCCO1)c1ccccc1,-3.275221623,train
COC(=O)C1=CC=CC=C1N,0.904715545,train
C#CC(O)(C=CCl)CC,1.124898562,train
CCCCCCCC(=O)OC(C)C,1.164294905,train
Fc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3.587472106,train
Clc1cccc(C(Cl)(Cl)Cl)n1,-0.294218364,train
c1ccc(COc2ccccc2)cc1,-0.07559818,train
c1cnoc1,3.782704261,train
O=C(O)C(F)(F)F,4.1662926,train
Cc1c(N)cccc1N,-1.647006053,train
C[C@H]1CCCC[C@H]1O,2.296,train
CCOP(=S)(OCC)Oc1cnc2ccccc2n1,-3.460114764,train
CC(C)(c1ccccc1)c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,-8.763,train
C=C(C)[C@H]1CC[C@H](C)C[C@@H]1O,1.348,train
CCC/C=C/CCC,3.38115091,train
CNC(=O)Oc1ccccc1OC(C)C,-2.920378542,train
CC(C)CCSCCC(C)C,1.629073552,train
C=C/C=C/C,4.756,train
O=C1NCCN1c1ncc([N+](=O)[O-])s1,-4.323654697,train
Clc1cc2c(oc3c(Cl)c(Cl)c(Cl)c(Cl)c32)c(Cl)c1Cl,-7.45620939,train
COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],-4.99999818,train
Cc1cccc(-c2cccc(C)c2)c1,-0.394,train
ClSSCl,2.969993345,train
O=C1CCC(=O)N1,-2.000020806,train
C[C@@H](O)CO,1.24,train
NC(Cc1c[nH]c2ccccc12)C(=O)O,-6.5528854,train
Nc1cccc(N)c1,-0.698564185,train
CCCCOCCO,2.064466892,train
CCC(C)n1ccnc1,0.954,train
CC(F)F,5.781178806,train
CC1CCC(C(C)C)CC1,2.55463233,train
O=[N+]([O-])c1ccccc1[N+](=O)[O-],-2.217094926,train
Nc1c(Cl)cc(Cl)cc1Cl,-4.703378241,train
O=C1C(=O)c2ccccc2-c2ccccc21,-4.236615438,train
O=Nc1ccc(Nc2ccccc2)cc1,-1.607932967,train
CC1CN(N=O)CC(C)O1,0.425925301,train
C1CCC1,5.195403076,train
N#CCCN,2.059397788,train
CCc1c(C)cccc1C,2.037809615,train
CC(C)N(C(=O)CCl)c1ccccc1,-1.212833665,train
O=C(O)c1cc(Cl)ccc1Cl,-1.224797172,train
c1ccc(CNc2[nH]cnc3ncnc2-3)cc1,-8.62219818,train
Nc1ncnc2[nH]cnc12,-8.22579818,train
CC(C)c1ccccc1[N+](=O)[O-],0.804,train
O=C(O)C1(C(=O)Nc2ccc(Cl)cc2Cl)CC1,-5.875104695,train
CN(CC(=O)O)N=O,-0.458464188,train
CC(=O)c1ccccn1,1.693097029,train
CCCCCCC(=O)OCC,1.957403019,train
ClC/C=C/CCl,2.67730091,train
O=P(Cl)(Cl)Oc1ccccc1,0.834283565,train
Clc1ccccc1-c1ccc(Cl)c(Cl)c1Cl,-1.907,train
CCOc1nc(C(Cl)(Cl)Cl)ns1,0.446576225,train
Nc1ccc(Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,-8.09689818,train
CC(C)Cc1ccc(C(C)C(=O)O)cc1,-2.199326353,train
CCC(C)(C)CO,2.568940101,train
C=C(C=O)CC,3.685996689,train
S=C=Nc1ccc(N=C=S)cc1,-2.082713006,train
C#CCO,3.309986793,train
Brc1cccc(Oc2c(Br)cc(Br)cc2Br)c1,-3.495,train
CCOCC1CO1,3.623205859,train
Br/C=C\Br,3.394,train
Clc1cc2c(cc1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,-7.474268034,train
CC=CC(=O)O,1.585097561,train
CC(C)(Cl)[N+](=O)[O-],3.054314231,train
O=C(Cl)Cl,5.207502828,train
O=[N+]([O-])OCCCCCO[N+](=O)[O-],0.742,train
O=C(O)CCCc1ccccc1,-1.052936616,train
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,-1.587207863,train
O=CO,3.724002135,train
FC(F)(Br)Br,5.005017708,train
Clc1cc(Cl)c(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c1,-3.098,train
COc1cccc(CC(=O)O)c1,-1.147563438,train
O=[N+]([O-])c1ccc2ncccc2c1,-1.735225609,train
C=CCC#N,3.391478012,train
CC1=C(C)C(=O)C=CC1=O,0.425925301,train
[O-][n+]1ccccc1,1.403648906,train
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC,-3.17009818,train
BrCCc1ccccc1,1.510043338,train
C=C(c1ccccc1)c1ccccc1,0.183548562,train
CCCCC(=O)O,1.442331525,train
FCCF,4.914531268,train
C=C(C)C1CC=C(C)C(=O)C1,1.141364436,train
C=CC(F)(F)F,5.764020548,train
Cn1c(=O)cc[nH]c1=O,-1.02319818,train
NCCc1ccc(O)c(O)c1,-2.670984712,train
CON=C(C)c1cccc(Oc2nc(OC)cc(OC)n2)c1C(=O)OC,-4.513387519,train
CC(=O)Nc1ccccc1Cl,-1.891478408,train
CCCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.782,train
C1CC2CCC1C2,3.643409245,train
CC(C)=CC(C)(C)C,3.683995332,train
O=C1C=CC(=O)N1,-3.432624926,train
CC1=CCC2C(C1)C2(C)C,2.695438245,train
CCc1ccc(CC)cc1,2.145074505,train
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-2.882423226,train
CC(=O)O,3.260892562,train
